"id"	"type_id"	"mat_id"	"name"	"group_id"	"radius"	"shag"	"gabarit"	"width"	"diam"	"kolvo_sklad"	"norma"	"zakaz"	"geometry"	"id_parent"	"property"
"382"	"51"	"30"	"C32-3D36-111WC06 WEILA "	"101"			"хвостовик диаметром 32мм"	"3D"	"36"						"{""4"": ""3D"", ""5"": ""хвостовик диаметром 32мм"", ""11"": ""36"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""101""}"
"377"	"51"	"30"	""	"101"			"хвостовик диаметром 25мм"	"2D"	"33"						"{""4"": ""2D"", ""5"": ""хвостовик диаметром 25мм"", ""11"": ""33"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""101""}"
"378"	"51"	"30"	""	"101"			"хвостовик диаметром 25мм"	"2D"	"34"						"{""4"": ""2D"", ""5"": ""хвостовик диаметром 25мм"", ""11"": ""34"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""101""}"
"381"	"51"	"30"	""	"101"			"хвостовик диаметром 25мм"	"2D"	"35"						"{""4"": ""2D"", ""5"": ""хвостовик диаметром 25мм"", ""11"": ""35"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""101""}"
"405"	"51"	"30"	""	"101"			"хвостовик диаметром 25мм"	"2D"	"47"						"{""4"": ""2D"", ""5"": ""хвостовик диаметром 25мм"", ""11"": ""47"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""101""}"
"465"	"56"	"30"	"SNR0012K11"	"103"	""				"12"				"резьбовой маленькая"		"{""11"": ""12"", ""12"": """", ""13"": ""резьбовой маленькая"", ""mat_id"": ""30"", ""type_id"": ""56"", ""group_id"": ""103""}"
"463"	"56"	"30"	"SNR0016Q16"	"103"	""				"16"				"резьбовой средняя"		"{""11"": ""16"", ""12"": """", ""13"": ""резьбовой средняя"", ""mat_id"": ""30"", ""type_id"": ""56"", ""group_id"": ""103""}"
"462"	"56"	"30"	"SNR0025S16"	"103"	""				"25"				"резьбовой средняя"		"{""11"": ""25"", ""12"": """", ""13"": ""резьбовой средняя"", ""mat_id"": ""30"", ""type_id"": ""56"", ""group_id"": ""103""}"
"197"	"52"	"30"	"YX M2,5*0,45 T2829"	"73"	"0"	"0,45"		"Стандартный"	"М2.5"						"{""4"": ""Стандартный"", ""6"": ""0,45"", ""11"": ""М2.5"", ""mat_id"": ""30"", ""type_id"": ""52"", ""group_id"": ""73""}"
"140"	"55"	"24"	"CCMT060208-EM YBG205"	"99"	"0.8"		"маленькая"								"{""5"": ""маленькая"", ""12"": ""0.8"", ""mat_id"": ""24"", ""type_id"": ""55"", ""group_id"": ""99""}"
"159"	"55"	"30"	"WCMX050308 WS5231 HARDSTONE"	"78"	"0"				"25-29"						"{""11"": ""25-29"", ""mat_id"": ""30"", ""type_id"": ""55"", ""group_id"": ""78""}"
"158"	"55"	"30"	"WCMX050308 HS5131 HADSTO"	"78"	"0"				"25-29"						"{""11"": ""25-29"", ""mat_id"": ""30"", ""type_id"": ""55"", ""group_id"": ""78""}"
"157"	"55"	"30"	"WCMX040208R-53 YBG201"	"78"	"0"				"20-24"						"{""11"": ""20-24"", ""mat_id"": ""30"", ""type_id"": ""55"", ""group_id"": ""78""}"
"156"	"55"	"30"	"WCMX040208 HS5131 HADSTO"	"78"	"0"				"20-24"						"{""11"": ""20-24"", ""mat_id"": ""30"", ""type_id"": ""55"", ""group_id"": ""78""}"
"96"	"55"	"27"	""	"95"	"0.8"		"большая"								"{""5"": ""большая"", ""12"": ""0.8"", ""mat_id"": ""27"", ""type_id"": ""55"", ""group_id"": ""95""}"
"95"	"55"	"27"	""	"95"	"0.4"		"большая"								"{""5"": ""большая"", ""12"": ""0.4"", ""mat_id"": ""27"", ""type_id"": ""55"", ""group_id"": ""95""}"
"249"	"51"	"30"	""	"71"			" стандартный"		"4.4"						"{""5"": "" стандартный"", ""11"": ""4.4"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""71""}"
"213"	"52"	"30"	"YX M12*1,75 T2809"	"72"	"0"	"1.75"	""	"Стандартный"	"М12"						"{""4"": ""Стандартный"", ""5"": """", ""6"": ""1.75"", ""11"": ""М12"", ""mat_id"": ""30"", ""type_id"": ""52"", ""group_id"": ""72""}"
"155"	"55"	"30"	"WCMX040208 WS5231 HARDSTONE"	"78"	"0"				"20-24"						"{""11"": ""20-24"", ""mat_id"": ""30"", ""type_id"": ""55"", ""group_id"": ""78""}"
"154"	"55"	"30"	"WCMX030208R-53 YBG201"	"78"	"0"				"16-20"						"{""11"": ""16-20"", ""mat_id"": ""30"", ""type_id"": ""55"", ""group_id"": ""78""}"
"152"	"55"	"30"	"WCMX030208 WS5231 HARDSTONE"	"78"	"0"				"16-20"						"{""11"": ""16-20"", ""mat_id"": ""30"", ""type_id"": ""55"", ""group_id"": ""78""}"
"153"	"55"	"30"	"WCMX030208 HS5131 HADSTO"	"78"	"0"				"16-20"						"{""11"": ""16-20"", ""mat_id"": ""30"", ""type_id"": ""55"", ""group_id"": ""78""}"
"216"	"51"	"30"	""	"71"			"стандартный"		"1,1"						"{""5"": ""стандартный"", ""11"": ""1,1"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""71""}"
"52"	"55"	"27"	"WNMG080412-OPM OC2325S OKE"	"97"	"1.2"										"{""12"": ""1.2"", ""mat_id"": ""27"", ""type_id"": ""55"", ""group_id"": ""97""}"
"481"	"56"	"30"	"S25S-SCLCR12"	"103"	""				"25"				"двухгранная большая"		"{""11"": ""25"", ""12"": """", ""13"": ""двухгранная большая"", ""mat_id"": ""30"", ""type_id"": ""56"", ""group_id"": ""103""}"
"480"	"56"	"30"	"S20Q-SCLCR09"	"103"	""				"20"				"двухгранная средняя"		"{""11"": ""20"", ""12"": """", ""13"": ""двухгранная средняя"", ""mat_id"": ""30"", ""type_id"": ""56"", ""group_id"": ""103""}"
